TransactionId,TransactionDate,Amount,MerchantId,MerchantCity,MerchantState,PostalCode,MerchantCategoryCode,SKU
878915364,7/3/20,$130.97 ,984000000,Evanston,IL,60202,5311,S5307
159766727,7/2/20,$124.17 ,1370000000,La Verne,CA,91750,5912,S0477
666702766,8/4/20,$104.52 ,6180000000,La Verne,CA,91750,5912,S1240
952845100,8/29/20,$124.68 ,5060000000,La Verne,CA,91750,5411,S9738
336503317,9/21/20,$115.75 ,6640000000,Monterey Park,CA,91754,5411,S0824
777291019,9/21/20,$49.44 ,2240000000,Monterey Park,CA,91754,5411,S7376
75481791,9/26/20,$47.46 ,7700000000,La Verne,CA,91750,5912,S4487
344726583,8/5/20,$145.98 ,5950000000,La Verne,CA,91750,5411,S8997
467228996,9/4/20,$13.65 ,4430000000,Oceanside,CA,92054,5812,S0411
861567033,9/16/20,$78.80 ,3870000000,Oceanside,CA,92052,5814,S6814
857821620,7/5/20,$132.78 ,6790000000,La Verne,CA,91750,5912,S7632
177090745,8/29/20,$85.35 ,795000000,La Verne,CA,91750,5499,S5886
885029618,7/6/20,$92.00 ,2090000000,La Verne,CA,91750,5499,S1716
698250711,7/7/20,$40.90 ,7910000000,La Verne,CA,91750,5912,S7346
798975221,9/29/20,$32.00 ,7270000000,La Verne,CA,91750,7230,S4751
476767710,7/7/20,$45.12 ,3360000000,La Verne,CA,91750,5912,S0827
67336870,8/28/20,$117.01 ,5100000000,La Verne,CA,91750,5411,S2164
123412613,8/21/20,$72.80 ,7990000000,La Verne,CA,91750,5300,S6513
892308417,8/22/20,$96.78 ,4050000000,La Verne,CA,91750,5814,S3033
207802081,8/14/20,$38.79 ,7160000000,Monterey Park,CA,91754,5411,S3442
75162367,7/31/20,$16.95 ,2410000000,Monterey Park,CA,91755,5942,S1423
965649722,9/13/20,$39.15 ,8210000000,Monterey Park,CA,91755,5942,S4702
682299492,8/8/20,$1.97 ,5320000000,Monterey Park,CA,91754,5411,S4228
858998886,9/25/20,$2.24 ,5140000000,La Verne,CA,91750,7542,S5074
948748230,9/1/20,$32.07 ,4120000000,La Verne,CA,91750,5812,S3315
648326622,7/5/20,$150.86 ,5340000000,La Verne,CA,91750,5300,S3301
703956765,7/21/20,$37.27 ,8830000000,La Verne,CA,91750,5912,S8253
196304524,7/27/20,$159.96 ,8000000000,La Verne,CA,91750,5300,S8766
772261175,7/6/20,$12.10 ,5560000000,La Verne,CA,91750,5814,S8517
807701518,9/27/20,$71.75 ,6740000000,Mira Loma,CA,91752,5812,S9126
440808231,8/14/20,$11.85 ,1140000000,Mira Loma,CA,91752,5812,S2387
671791649,9/7/20,$159.56 ,7520000000,La Verne,CA,91750,5912,S5599
482621028,9/17/20,$123.34 ,4690000000,La Verne,CA,91750,5411,S1644
994556594,9/18/20,$123.16 ,8730000000,La Verne,CA,91750,5311,S6986
795449192,9/13/20,$41.35 ,5690000000,Monterey Park,CA,91755,5942,S2818
875844657,7/11/20,$44.37 ,2440000000,La Verne,CA,91750,5912,S7878
327028866,9/18/20,$31.53 ,8950000000,Mira Loma,CA,91752,5541,S6126
946418066,8/12/20,$53.00 ,3690000000,Mira Loma,CA,91752,5541,S8177
537981636,9/22/20,$57.70 ,1680000000,La Verne,CA,91750,5300,S0658
148633996,7/5/20,$134.59 ,2910000000,Monterey Park,CA,91754,5411,S5911
641690520,9/25/20,$136.79 ,3520000000,La Verne,CA,91750,5300,S8762
833909265,8/1/20,$47.69 ,85100000,Monterey Park,CA,91754,5411,S8664
970339455,7/31/20,$25.54 ,6760000000,La Verne,CA,91750,7230,S5610
347378981,7/3/20,$31.99 ,190000000,Mira Loma,CA,91752,7832,S8357
498968187,8/29/20,$27.37 ,7680000000,La Verne,CA,91750,5411,S8668
586504532,7/20/20,$141.52 ,6280000000,Monterey Park,CA,91754,5411,S2528
170172917,8/27/20,$56.77 ,2290000000,Mira Loma,CA,91752,5541,S8327
570530634,8/29/20,$60.00 ,5770000000,Mira Loma,CA,91752,5541,S9227
272686531,7/31/20,$93.40 ,7560000000,La Verne,CA,91750,5300,S4712
861285158,9/25/20,$47.00 ,4030000000,La Verne,CA,91750,5411,S9497
718334397,9/3/20,$11.51 ,7820000000,Mira Loma,CA,91752,5541,S4247
869055486,9/2/20,$54.51 ,5640000000,La Verne,CA,91750,5411,S8673
390649106,9/30/20,$45.12 ,8820000000,La Verne,CA,91750,5311,S2482
968569957,7/14/20,$130.53 ,2590000000,Santa Maria,CA,93454,5411,S5614
606973185,8/24/20,$44.99 ,5660000000,Santa Maria,CA,93454,5912,S0262
826659585,9/16/20,$48.86 ,7920000000,La Verne,CA,91750,5912,S5768
206640602,9/23/20,$93.60 ,340000000,La Verne,CA,91750,5310,S6012
84971454,7/14/20,$76.34 ,870000000,La Verne,CA,91750,5300,S0570
642082190,7/13/20,$43.70 ,8430000000,La Verne,CA,91750,5912,S0798
282574910,7/6/20,$134.00 ,5750000000,La Verne,CA,91750,5912,S6373
862033935,8/27/20,$35.46 ,879000000,La Verne,CA,91750,5411,S8043
144561625,8/14/20,$57.00 ,1380000000,Mira Loma,CA,91752,5541,S1722
578040159,7/3/20,$68.49 ,5310000000,Mira Loma,CA,91752,5541,S5777
975072166,7/6/20,$146.96 ,1460000000,Mira Loma,CA,91752,5541,S7635
195122058,9/13/20,$135.89 ,263000000,La Verne,CA,91750,5311,S6776
288128811,9/23/20,$38.24 ,2770000000,La Verne,CA,91750,5912,S6557
250465477,8/9/20,$63.26 ,7460000,La Verne,CA,91750,7538,S8777
813868886,9/3/20,$39.61 ,5490000000,Monterey Park,CA,91754,5411,S4658
100467916,7/3/20,$15.01 ,1420000000,Mira Loma,CA,91752,5541,S3782
158106213,9/28/20,$52.17 ,3170000000,Monterey Park,CA,91755,5942,S5614
205709927,8/7/20,$14.57 ,5460000000,Monterey Park,CA,91754,5411,S5443
752932178,9/2/20,$87.80 ,6190000000,Monterey Park,CA,91754,5411,S2339
635153726,7/7/20,$73.04 ,6380000000,La Verne,CA,91750,5812,S2246
962447693,8/14/20,$140.88 ,487000000,La Verne,CA,91750,5300,S5078
296943245,8/30/20,$37.95 ,4040000000,Monterey Park,CA,91755,5942,S8036
816011540,7/26/20,$11.20 ,1620000000,Monterey Park,CA,91754,5411,S8722
969907108,7/9/20,$35.09 ,4960000000,La Verne,CA,91750,5300,S1431
185580762,8/16/20,$9.64 ,1920000000,Mira Loma,CA,91752,5541,S2974
446043113,9/1/20,$127.53 ,4400000000,Mira Loma,CA,91752,5541,S9244
824309003,8/3/20,$37.31 ,5120000000,Monterey Park,CA,91754,5411,S3219
209061150,8/23/20,$38.97 ,6690000000,La Verne,CA,91750,5912,S2371
198972067,8/12/20,$10.64 ,7800000000,La Verne,CA,91750,5411,S3826
362553488,7/8/20,$48.49 ,2520000000,La Verne,CA,91750,5912,S2683
259303819,7/1/20,$54.81 ,3880000000,La Verne,CA,91750,5411,S2260
435578971,8/12/20,$56.07 ,4190000000,La Verne,CA,91750,5812,S1678
294655035,8/6/20,$39.66 ,6880000000,La Verne,CA,91750,5912,S2533
979361723,8/1/20,$21.14 ,706000000,Moorestown,NJ,8057,4814,S1480
786540991,7/16/20,$64.31 ,8470000000,Marlton,NJ,8053,5812,S1301
700355831,9/25/20,$9.94 ,1580000000,Marlton,NJ,8053,5411,S7258
473250923,9/20/20,$73.54 ,8560000000,Marlton,NJ,8053,5814,S5126
568818008,8/2/20,$13.00 ,6600000000,Marlton,NJ,8053,5812,S5965
810145099,8/2/20,$72.78 ,3960000000,Marlton,NJ,8053,5912,S0344
438640618,8/6/20,$75.63 ,7890000000,Marlton,NJ,8053,5814,S6706
916838569,8/28/20,$50.27 ,2680000000,Mount Holly,NJ,8060,7538,S6847
588023937,9/5/20,$11.80 ,1750000000,Marlton,NJ,8053,5814,S4137
4748749,7/10/20,$21.77 ,1730000000,Marlton,NJ,8053,7832,S6773
370096128,8/13/20,$77.60 ,3310000000,Mira Loma,CA,91752,5812,S8865
747665630,8/1/20,$45.33 ,4010000000,Monterey Park,CA,91755,5942,S8678
888222728,7/10/20,$40.20 ,6830000000,La Verne,CA,91750,5912,S7074
818037891,8/31/20,$47.84 ,5240000000,La Verne,CA,91750,5411,S7215
9262920,7/20/20,$9.60 ,2550000000,Mira Loma,CA,91752,5541,S9151
447462194,8/20/20,$148.81 ,9080000000,La Verne,CA,91750,5300,S1390
80671662,7/24/20,$83.56 ,3800000000,La Verne,CA,91750,5812,S3519
934274299,7/28/20,$118.55 ,3300000000,Monterey Park,CA,91754,5411,S8101
88861996,7/16/20,$37.14 ,6240000000,La Verne,CA,91750,5912,S4883
764513102,8/9/20,$58.33 ,7390000000,Diamond Bar,CA,91765,5719,S7773
500993269,9/15/20,$46.57 ,4180000000,Monterey Park,CA,91755,5942,S1631
237901142,8/21/20,$104.26 ,6470000000,La Verne,CA,91750,5411,S6306
459982670,8/17/20,$36.04 ,2280000000,La Verne,CA,91750,5912,S9816
186819228,7/26/20,$31.36 ,8180000000,La Verne,CA,91750,5912,S4106
457401938,9/4/20,$27.20 ,5430000000,La Verne,CA,91750,4214,S1882
979327871,9/15/20,$12.17 ,6310000000,Monterey Park,CA,91754,5411,S2642
824725261,9/17/20,$116.73 ,7930000000,La Verne,CA,91750,5311,S4686
429882313,8/23/20,$44.43 ,2040000000,La Verne,CA,91750,5411,S6411
538706705,9/22/20,$109.38 ,8030000000,La Verne,CA,91750,5300,S3815
558436057,7/14/20,$45.37 ,4370000000,Monterey Park,CA,91754,5411,S0843
199146081,8/23/20,$32.53 ,1840000000,La Verne,CA,91750,5411,S8556
513179260,7/22/20,$41.38 ,5380000000,La Verne,CA,91750,5411,S9711
813964611,9/28/20,$68.56 ,3060000000,La Verne,CA,91750,7538,S3636
540698221,7/14/20,$97.53 ,2980000000,La Verne,CA,91750,5300,S7389
20751194,7/22/20,$77.34 ,2670000000,La Verne,CA,91750,5814,S2843
491634,8/20/20,$152.62 ,6950000000,Mira Loma,CA,91752,5541,S4398
575120622,8/17/20,$148.07 ,4930000000,La Verne,CA,91750,5311,S2416
786440390,7/10/20,$80.00 ,6680000000,Mira Loma,CA,91752,4829,S4227
549950291,7/24/20,$123.49 ,7130000000,La Verne,CA,91750,5411,S1747
201559736,9/20/20,$114.04 ,655000000,La Verne,CA,91750,5300,S2904
507161441,7/18/20,$69.48 ,8400000000,La Verne,CA,91750,5812,S3919
366575228,7/30/20,$53.99 ,9000000000,La Verne,CA,91750,7538,S4634
636362997,9/10/20,$57.48 ,9060000000,Mira Loma,CA,91752,5541,S3327
4982218,9/27/20,$93.00 ,3390000000,Mira Loma,CA,91752,5541,S5434
28147561,8/21/20,$32.75 ,2920000000,Monterey Park,CA,91754,5411,S0623
342064114,9/4/20,$62.05 ,8190000000,Ontario,CA,91761,5211,S1448
591423800,9/20/20,$35.55 ,803000000,Monterey Park,CA,91755,5942,S6482
172495597,7/2/20,$120.61 ,970000000,La Verne,CA,91750,5311,S5597
275896834,7/24/20,$70.82 ,934000000,La Verne,CA,91750,5300,S1236
939672616,9/15/20,$91.50 ,5280000000,Monterey Park,CA,91754,5411,S5774
809156349,8/13/20,$72.28 ,5400000000,La Verne,CA,91750,7538,S4225
323197296,8/3/20,$73.38 ,3527210000,La Verne,CA,91750,5812,S4569
206198147,7/25/20,$77.25 ,727612000,Mira Loma,CA,91752,5541,S7118
957975312,7/8/20,$48.21 ,3414530000,La Verne,CA,91750,5912,S2045
404563571,7/21/20,$13.32 ,5817220000,Mira Loma,CA,91752,5541,S7349
641948243,9/21/20,$35.91 ,7146670000,Monterey Park,CA,91754,5411,S2181
431714391,7/30/20,$96.13 ,4055260000,La Verne,CA,91750,5411,S5713
39239251,7/14/20,$34.61 ,4500540000,La Verne,CA,91750,7230,S1252
569413501,9/21/20,$33.39 ,9092680000,Monterey Park,CA,91754,5411,S3226
14552255,8/19/20,$72.65 ,2027550000,La Verne,CA,91750,4900,S1718
531766798,9/11/20,$39.13 ,5475680000,Monterey Park,CA,91754,5411,S9254
172877476,7/20/20,$23.86 ,34551500,Monterey Park,CA,91755,5942,S0470
135587061,8/11/20,$7.68 ,4060650000,Mira Loma,CA,91752,5541,S7983
883319464,7/6/20,$163.67 ,6733170000,La Verne,CA,91750,5912,S7162
630749143,8/7/20,$6.79 ,3345940000,Mira Loma,CA,91752,5541,S8584
721980653,8/30/20,$65.08 ,3189520000,Monterey Park,CA,91754,5411,S5473
75972696,7/5/20,$36.48 ,8338380000,Monterey Park,CA,91755,5942,S4749
805571066,7/16/20,$126.48 ,4282470000,Monterey Park,CA,91754,5411,S4171
363558004,9/14/20,$12.60 ,1605790000,La Verne,CA,91750,5300,S4856
204929927,9/9/20,$60.09 ,6666500000,Mira Loma,CA,91752,5812,S0159
972756964,7/10/20,$141.69 ,1913480000,La Verne,CA,91750,5300,S5624
392308483,8/29/20,$13.82 ,245178000,La Verne,CA,91750,5411,S1421
203492848,9/17/20,$146.45 ,5904120000,Monterey Park,CA,91754,5411,S2789
720921951,9/2/20,$49.13 ,3952150000,La Verne,CA,91750,5912,S3734
936780052,8/2/20,$84.00 ,5023500000,La Verne,CA,91750,5499,S1678
576514481,9/11/20,$77.03 ,1288080000,La Verne,CA,91750,5499,S6835
933025361,9/9/20,$38.36 ,7945330000,Monterey Park,CA,91754,5411,S4366
843924878,8/15/20,$72.33 ,838425000,La Verne,CA,91750,5814,S3881
587447572,9/10/20,$28.80 ,7421090000,Monterey Park,CA,91754,5411,S6514
857514012,7/11/20,$140.89 ,9137770000,Mira Loma,CA,91752,5541,S5734
72515790,8/1/20,$159.96 ,5445100000,La Verne,CA,91750,4900,S9708
172895758,8/21/20,$168.65 ,4956620000,La Verne,CA,91750,5912,S5053
181585516,8/24/20,$64.00 ,2187840000,La Verne,CA,91750,5499,S4393
718079004,9/14/20,$62.88 ,7834060000,La Verne,CA,91750,5499,S3576
573617626,7/2/20,$70.93 ,6042530000,La Verne,CA,91750,5812,S4585
799888088,7/11/20,$28.13 ,4334230000,La Verne,CA,91750,5912,S9672
63912727,9/15/20,$101.84 ,3348980000,La Verne,CA,91750,5814,S0234
912688694,7/9/20,$112.26 ,811651000,La Verne,CA,91750,5411,S2084
314164069,7/10/20,$60.36 ,8135850000,Mira Loma,CA,91752,5541,S3465
480691575,9/8/20,$117.56 ,3265670000,La Verne,CA,91750,5300,S6491
220804770,7/4/20,$73.12 ,86825600,La Verne,CA,91750,7538,S2402
389256404,8/28/20,$37.23 ,4241340000,Monterey Park,CA,91754,5411,S1959
696919457,8/28/20,$32.14 ,6661970000,Mira Loma,CA,91752,4814,S3356
932773542,8/3/20,$33.06 ,8080930000,La Verne,CA,91750,7230,S1534
689219334,8/22/20,$42.40 ,3129260000,La Verne,CA,91750,5912,S7285
686020927,9/19/20,$12.30 ,6515850000,Mira Loma,CA,91752,5541,S6405
759153819,9/8/20,$10.76 ,4733020000,La Verne,CA,91750,5912,S5062
923506100,9/4/20,$143.20 ,2744910000,Mira Loma,CA,91752,5541,S2753
190906060,9/28/20,$38.92 ,6406660000,Monterey Park,CA,91754,5411,S4736
972573404,7/30/20,$56.13 ,7807050000,Bakersfield,CA,93311,5311,S0891
437549471,9/23/20,$157.11 ,2565170000,Mira Loma,CA,91752,5541,S1596
733494624,8/1/20,$135.23 ,6654290000,La Verne,CA,91750,4900,S3125
860101093,9/13/20,$50.82 ,8408860000,La Verne,CA,91750,5912,S3286
459349262,8/6/20,$39.89 ,8566950000,Monterey Park,CA,91755,5942,S8551
495025623,9/17/20,$119.63 ,6343150000,La Verne,CA,91750,5912,S4757
144489774,8/24/20,$32.36 ,4581050000,La Verne,CA,91750,5912,S1649
178125960,9/27/20,$60.33 ,6455210000,Jefferson City,MO,65101,7538,S6520
548240702,8/20/20,$24.88 ,4751700000,Monterey Park,CA,91754,7832,S6957
322549422,9/28/20,$35.70 ,1161580000,La Verne,CA,91750,5411,S4565
46156855,8/21/20,$151.22 ,97032800,Monterey Park,CA,91754,5411,S5852
322593844,7/16/20,$137.51 ,5413380000,La Verne,CA,91750,5300,S4241
933844428,9/9/20,$35.48 ,2042050000,Monterey Park,CA,91754,5411,S8448
979415620,7/13/20,$121.60 ,7232190000,La Verne,CA,91750,5411,S7310
150932323,7/4/20,$27.62 ,8099190000,Mira Loma,CA,91752,4814,S3463
585433090,8/29/20,$59.45 ,3699110000,La Verne,CA,91750,5812,S2257
943874649,8/31/20,$159.57 ,4722910000,Mira Loma,CA,91752,4814,S8764
199320118,8/17/20,$88.33 ,7069580000,La Verne,CA,91750,5300,S5629
740488305,8/30/20,$154.43 ,8528730000,La Verne,CA,91750,5912,S2224
608484925,9/21/20,$32.17 ,2474140000,La Verne,CA,91750,5300,S5656
496125873,8/2/20,$115.12 ,4816290000,Mira Loma,CA,91752,5541,S1640
222539890,7/23/20,$20.02 ,3397450000,La Verne,CA,91750,5912,S4397
643023947,9/30/20,$49.64 ,7091580000,La Verne,CA,91750,5310,S4410
649771782,8/27/20,$38.20 ,1325200000,La Verne,CA,91750,5912,S8263
354533390,7/17/20,$10.57 ,558490000,Fernley,NV,89408,5541,S0125
848097644,8/9/20,$141.36 ,521142000,La Verne,CA,91750,5912,S4640
199801690,8/24/20,$35.78 ,3289340000,La Verne,CA,91750,5912,S3863
662640757,9/26/20,$32.09 ,3220760000,Central Islip,NY,11722,5812,S3734
817442965,8/18/20,$9.19 ,1715300000,La Verne,CA,91750,5814,S7845
238044985,7/5/20,$40.93 ,8770420000,Monterey Park,CA,91755,5942,S6885
959673792,9/26/20,$13.29 ,6135210000,La Verne,CA,91750,5310,S3686
118970331,9/30/20,$37.51 ,8129520000,Monterey Park,CA,91754,5411,S0867
878559043,9/28/20,$79.11 ,5805130000,La Verne,CA,91750,5814,S4006
82538246,8/5/20,$33.59 ,7272220000,La Verne,CA,91750,5912,S6213
547994064,9/6/20,$88.13 ,1878450000,La Verne,CA,91750,5912,S6651
521497191,7/14/20,$2.91 ,5149530000,Monterey Park,CA,91754,5411,S1264
386547380,7/15/20,$7.74 ,9047640000,La Verne,CA,91750,5912,S0343
771692753,9/7/20,$68.99 ,3091750000,Mira Loma,CA,91752,5541,S1619
877357881,8/31/20,$87.00 ,4977670000,Mira Loma,CA,91752,5541,S5831
632281116,7/2/20,$43.24 ,5757320000,Monterey Park,CA,91755,5942,S9778
904942108,7/11/20,$36.26 ,5581120000,Monterey Park,CA,91754,5411,S6652
923472481,9/30/20,$126.52 ,4241410000,La Verne,CA,91750,5311,S7463
803389743,9/9/20,$42.50 ,3206270000,La Verne,CA,91750,5912,S8633
739746572,8/28/20,$96.55 ,208650000,La Verne,CA,91750,5300,S2684
260212086,8/14/20,$121.67 ,3510940000,La Verne,CA,91750,5912,S8820
225860187,7/14/20,$45.99 ,8793550000,Monterey Park,CA,91754,5411,S0305
834822673,7/2/20,$119.46 ,5205100000,La Verne,CA,91750,5912,S4851
338956139,8/15/20,$412.00 ,5467920000,Petaluma,CA,94975,3722,S7470
866924059,9/26/20,$13.54 ,792586000,Aptos,CA,95003,5812,S6466
24632041,8/22/20,$11.29 ,2021710000,Aptos,CA,95003,5812,S4305
759503752,9/2/20,$146.85 ,1799190000,Petaluma,CA,94975,3722,S4698
43299846,8/2/20,$120.00 ,2726820000,Mira Loma,CA,91752,4829,S1260
561340152,9/4/20,$54.99 ,356025000,La Verne,CA,91750,5912,S5051
494603167,8/12/20,$41.94 ,7501850000,Monterey Park,CA,91754,5411,S3257
990462894,7/26/20,$88.14 ,8320650000,La Verne,CA,91750,5814,S6876
929904944,9/2/20,$53.50 ,4552890000,La Verne,CA,91750,7349,S9580
20347844,7/11/20,$29.03 ,3741310000,La Verne,CA,91750,5912,S4756
262920603,9/7/20,$114.90 ,3991320000,La Verne,CA,91750,5912,S2765
725429137,6/11/20,$103.54 ,1612220000,Ontario,CA,91762,5094,S3788
183453510,4/25/20,$31.12 ,2874510000,La Verne,CA,91750,5813,S4855
973590233,6/23/20,$46.99 ,4570420000,La Verne,CA,91750,5311,S8876
481549948,6/14/20,$41.31 ,7035600000,Escondido,CA,92033,5411,S5970
976988112,4/8/20,$4.77 ,3086830000,La Verne,CA,91750,5912,S9754
661440415,6/1/20,$47.30 ,191806000,La Verne,CA,91750,5411,S1695
554844460,4/18/20,$170.62 ,5007100000,La Verne,CA,91750,4900,S8466
597184136,5/10/20,$72.10 ,6571010000,La Verne,CA,91750,5812,S5781
915870635,5/20/20,$40.05 ,2211680000,Austin,TX,78753,5912,S5479
812913661,5/28/20,$133.00 ,1548740000,Oakland,CA,94606,3596,S4126
678023942,5/7/20,$15.84 ,8864120000,Austin,TX,78753,5499,S3273
464803126,6/5/20,$61.00 ,6698460000,Austin,TX,78753,5499,S7815
482069205,5/1/20,$10.15 ,6130290000,Austin,TX,78753,5541,S0354
759199334,5/7/20,$29.52 ,303858000,Austin,TX,78753,5912,S0588
676069137,5/20/20,$11.67 ,6126580000,Austin,TX,78753,5411,S5035
293306529,6/20/20,$165.57 ,2839510000,Oakland,CA,94606,3596,S5311
458534674,5/26/20,$60.10 ,1908130000,La Verne,CA,91750,5812,S4888
754010601,4/24/20,$65.68 ,3260330000,La Verne,CA,91750,7538,S6380
290904506,6/26/20,$138.45 ,3395540000,Monterey Park,CA,91754,5411,S9965
477274292,4/24/20,$45.86 ,170491000,La Verne,CA,91750,5912,S0538
244591626,6/1/20,$111.81 ,4081540000,Monterey Park,CA,91754,5411,S7479
278564257,4/25/20,$156.20 ,3974460000,La Verne,CA,91750,5912,S7144
58880762,5/7/20,$5.72 ,5150360000,La Verne,CA,91750,5311,S3108
342969185,5/6/20,$4.06 ,3123330000,La Verne,CA,91750,5411,S8426
487433875,6/14/20,$110.66 ,5162040000,Mira Loma,CA,91752,5541,S6723
600819224,4/7/20,$51.63 ,4735950000,La Verne,CA,91750,5411,S2636
536953178,4/22/20,$36.87 ,38327200,La Verne,CA,91750,5411,S1321
225440214,6/9/20,$26.47 ,8870050000,Mira Loma,CA,91752,5541,S9754
192897590,5/13/20,$89.00 ,7641860000,Mira Loma,CA,91752,5541,S1695
67647680,5/29/20,$118.57 ,112121000,Monterey Park,CA,91754,5411,S8466
396736870,5/26/20,$37.62 ,9045060000,La Verne,CA,91750,5251,S5781
805104870,6/16/20,$30.90 ,8085190000,Mira Loma,CA,91752,7832,S5479
253741701,6/27/20,$49.57 ,4220240000,La Verne,CA,91750,5912,S4126
619611224,5/14/20,$73.96 ,1046620000,La Verne,CA,91750,5912,S9754
493876650,4/15/20,$59.01 ,1100380000,La Verne,CA,91750,5499,S1695
672506434,6/28/20,$75.00 ,4317140000,La Verne,CA,91750,5499,S8466
527185959,6/24/20,$46.60 ,7153680000,Monterey Park,CA,91755,5942,S5781
344645457,5/7/20,$169.92 ,6035330000,La Verne,CA,91750,5912,S5479
893034181,5/29/20,$41.81 ,5716200000,La Verne,CA,91750,5912,S4126
727884902,6/15/20,$36.64 ,8978690000,La Verne,CA,91750,5912,S1695
21680366,4/2/20,$162.74 ,6968520000,La Verne,CA,91750,5411,S8466
388880881,4/10/20,$69.64 ,4526230000,West Jordan,UT,84084,5812,S5781
275446334,5/25/20,$152.52 ,3558490000,West Jordan,UT,84084,5300,S5479
333440782,6/6/20,$12.72 ,6154650000,West Jordan,UT,84084,5812,S9422
709829982,5/8/20,$60.62 ,1007480000,West Jordan,UT,84084,5541,S6126
347216024,6/11/20,$93.00 ,1704170000,West Jordan,UT,84084,5541,S8449
94231764,4/29/20,$78.58 ,5624840000,West Jordan,UT,84084,5812,S7968
517447426,5/1/20,$10.25 ,1108330000,West Jordan,UT,84084,5814,S4584
665413836,4/29/20,$127.68 ,190253000,Monterey Park,CA,91754,5411,S5235
216889253,4/14/20,$150.92 ,8245760000,La Verne,CA,91750,5912,S5508
314652116,4/19/20,$36.37 ,4534600000,Monterey Park,CA,91755,5942,S5306
596913588,6/3/20,$8.60 ,6161790000,La Verne,CA,91750,5411,S9685
240128846,6/11/20,$125.26 ,1249840000,La Verne,CA,91750,5311,S2885
917993144,6/8/20,$48.37 ,2712610000,Monterey Park,CA,91755,5942,S1548
679647149,6/27/20,$43.54 ,561686000,Delray Beach,FL,33445,5411,S3485
637998477,4/20/20,$96.00 ,5439540000,Delray Beach,FL,33445,5541,S5916
958098966,6/27/20,$46.56 ,4752060000,Delray Beach,FL,33445,5541,S8544
84093744,4/9/20,$130.25 ,483490000,Delray Beach,FL,33445,4900,S9354
907063863,4/13/20,$93.14 ,7544430000,La Verne,CA,91750,5411,S0271
533278167,5/21/20,$6.71 ,1659880000,Monterey Park,CA,91754,5411,S8632
636091973,4/8/20,$107.27 ,6445690000,Mira Loma,CA,91752,5541,S6351
521383316,6/16/20,$70.81 ,7897620000,La Verne,CA,91750,5411,S1345
322434270,4/12/20,$23.20 ,7353040000,Mira Loma,CA,91752,7832,S6764
747202900,4/13/20,$54.58 ,984445000,La Verne,CA,91750,7538,S3196
25681227,4/11/20,$10.26 ,879440000,Monterey Park,CA,91754,5411,S4787
520933390,6/11/20,$128.67 ,8405270000,La Verne,CA,91750,5300,S8246
378662920,6/9/20,$45.91 ,2387870000,La Verne,CA,91750,5912,S5363
127069967,6/22/20,$51.94 ,3639120000,La Verne,CA,91750,5912,S5287
250693664,6/7/20,$10.52 ,6222350000,La Verne,CA,91750,5310,S4383
752302299,6/27/20,$46.30 ,771121000,Monterey Park,CA,91754,5411,S0139
630064949,4/23/20,$145.67 ,3840640000,Waianae,HI,96792,3730,S7054
166482695,5/19/20,$12.59 ,2432260000,Amarillo,TX,79124,5411,S3767
246667122,4/3/20,$42.37 ,8962680000,Paducah,TX,79248,5912,S3881
1502439,6/15/20,$131.26 ,2418380000,La Verne,CA,91750,5311,S3827
704661847,5/5/20,$40.45 ,5291190000,Ontario,CA,91761,5211,S2938
799724689,5/30/20,$58.88 ,8438450000,La Verne,CA,91750,5621,S7138
23197898,6/2/20,$44.94 ,5420810000,Monterey Park,CA,91754,5411,S4433
610726559,4/21/20,$127.94 ,6091780000,La Verne,CA,91750,5300,S1602
902203936,5/20/20,$63.87 ,333722000,La Verne,CA,91750,5912,S2390
43968641,4/8/20,$162.40 ,962083000,La Verne,CA,91750,5411,S6285
956420281,5/7/20,$112.11 ,7828860000,La Verne,CA,91750,5411,S0716
444890936,6/27/20,$88.38 ,4203710000,La Verne,CA,91750,5311,S6144
629058846,4/14/20,$48.99 ,2392210000,Monterey Park,CA,91754,5411,S8345
585077774,5/21/20,$17.80 ,4405960000,La Verne,CA,91750,7230,S5118
610670065,4/23/20,$95.03 ,2612940000,La Verne,CA,91750,5300,S0635
219442986,4/13/20,$167.79 ,2651930000,La Verne,CA,91750,5912,S7287
394050570,4/2/20,$82.00 ,6153240000,Amarillo,TX,79124,5300,S3758
63437130,5/11/20,$90.80 ,7052070000,Amarillo,TX,79124,5812,S6851
932771736,4/2/20,$3.96 ,5363980000,Monterey Park,CA,91754,5411,S2561
577786781,5/18/20,$80.37 ,463156000,La Verne,CA,91750,5812,S8776
946644212,5/11/20,$75.11 ,6036450000,La Verne,CA,91750,5812,S9535
218790076,5/17/20,$36.90 ,6500420000,Monterey Park,CA,91755,5942,S4177
592815689,5/3/20,$43.52 ,3654280000,La Verne,CA,91750,5912,S5103
651556264,4/9/20,$75.00 ,7459560000,Mira Loma,CA,91752,5541,S8755
571514794,5/1/20,$39.45 ,8015940000,Mira Loma,CA,91752,5541,S1978
884997452,4/14/20,$21.06 ,4977970000,Monterey Park,CA,91755,5942,S3296
987569557,4/13/20,$15.63 ,6565560000,La Verne,CA,91750,7230,S2278
302543228,4/3/20,$139.15 ,8992470000,La Verne,CA,91750,5912,S9612
716033228,5/3/20,$128.54 ,8411250000,La Verne,CA,91750,5300,S7546
379721192,4/20/20,$18.13 ,1270470000,Monterey Park,CA,91754,5310,S4800
